"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
486,"O1[C@H]([C@]2([C@@H]([C@]34O[C@]5(O[C@]67C[C@](C)([C@H](CC(OC)=O)[C@]6([C@@]3(O5)[C@H](OC)[C@@H]2OC(=O)C(C)C)C)[C@H](OC(=O)C)[C@]7(OC)[C@H]4OC)C)C(=C(OC)/C(C)C)C1=O)C)c1ccoc1",100615,1,127.186,0,0,3,5,11,0,5,0,117,0,11,59,36,166.74039,1.4251316,0,0,43,0,0,58,0,0,16,0,0,1.5598552,-2.9427772,-0.24284899,0.055409141,3.170254,-3.0942168,-0.10328825,0.13057368,3.0590954,-2.7460554,0.043865681,0.17752451,3.364429,90.230003,11,0.16666667,5,124,5,66,2,14,0.21212122,114,0,43.258419,36.37439,29.842417,30.773138,27.637903,20.309597,13.352453,14.235611,15,0,0.86117572,13,0,-0.8503989,-0.39368126,-0.10710841,4.0633616,-0.94667512,-0.28643417,-0.037,4.021421,-0.5396989,-0.14101806,-0.043843076,4.2638535,45.56382,14.757772,5.1462202,41.079536,13.280896,4.6252646,9.2470016,16,0,0,2,3.9892199,-7.1083999,20.554373,0,1,34,0,8,11,5,0,0,5.0144253,-5.0144253,0.059015822,0.089260101,244.10176,60.301083,29.408449,264.70169,0.0,66.19252,0.0,0.0,0.0,0.0,0.0,0.0,59.275196,25.037561,0.79906327,0.11256436,0.11256436,0.20093673,0.88743567,0.088372372,598.513,84.312759,84.312759,150.50528,664.70551,66.19252,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,749.01825,0,0,0,749.01825,0,7,1,8,0,0,0.3898305,4.6701999,0.0,30.981857,242.32224,0.0,20.82876,194.85568,0.0,57.456043,44.20546,299.93414,20.053499,225.95497,0.0,17.643185,43.957825,0.0,95.192856,30.981857,476.85349,182.95,0.23267345,7.044394,3.3875773,11.591339,749.01825,896.97949,71.793976,0.0,0.0,0.0,554.39606,122.82825,71.793976,830.92096,10164,154,358
487,"O1c2c(C[C@H](O)[C@H]1c1cc(O)c(O)cc1)c(O)cc(O)c2",210205,0,40.547104,0,0,2,3,6,0,12,0,35,5,11,21,15,52.108803,1.4888229,0,0,15,0,0,14,0,0,6,0,0,1.677152,-2.5882854,-0.7853471,0.80808514,2.6169066,-2.6103985,-0.77030188,0.81035763,2.6544902,-2.35074,-0.5988462,0.97087771,2.8503575,17.220898,1,0.043478262,12,37,0,23,1,1,0.043478262,25,0,15.1459,10.892875,8.248559,9.4387932,9.9523973,6.3689971,4.7765446,6.2491498,2,0,0.89665687,10,0,-0.78401405,-0.5018875,0.18673648,2.5869544,-0.8835851,-0.37981504,0.16059935,2.7166674,-0.51646101,-0.2633163,0.29572588,2.8456731,15.879017,6.2456746,3.2,12.495752,4.8517237,2.461158,2.8869493,6,5,1,0,1.979,-1.73669,7.2397275,0,1,17,1,3,2,0,0,0,1.3013495,-1.3013495,0.14450547,0.25053558,51.842564,55.884003,16.917038,33.834076,0.0,0.0,0.0,0.0,0.0,0.0,54.267685,13.566921,0.0,2.503756,0.92976594,0.30740136,0.070234045,0.070234045,0.69259864,0.0,212.74536,70.338364,16.070677,16.070677,158.47768,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,228.81604,0,0,0,228.81604,0,5,0,3,0,0,1.0,1.64157,137.92603,0.0,6.4686494,0.0,6.37115,18.868406,0.0,88.215919,6.4686494,26.21714,7.2733998,0.0,137.92603,0.0,45.525589,0.0,107.08433,0.0,0.0,110.38,0.48250595,5.523562,3.1165891,8.4945765,228.81604,307.98737,2.503756,0.0,0.0,0.0,158.47768,0.0,70.338364,290.271,894,36,114
488,"O=C1N(O)C(=CC(=C1)C)C1CCCCC1",1500189,0,35.159481,1,1,0,0,2,0,0,0,32,1,3,15,11,45.49358,1.4216744,0,0,12,0,0,17,0,1,2,0,0,1.9934375,-2.7800291,-0.529805,0.5230425,2.730689,-2.651453,-0.47131914,0.52427125,2.870419,-2.528518,-0.36513269,0.66488272,2.9845078,20.202518,1,0.0625,0,33,3,16,1,1,0.0625,30,0,10.836499,9.07026,7.7675848,8.2591486,7.1815405,5.6112099,4.7598724,5.3601732,0,0,0.78465801,7,0,-0.81036288,-0.40501365,0.030762242,2.6174102,-0.93823946,-0.32590511,0.063686892,2.7194614,-0.52883589,-0.21925443,0.15942156,2.8575954,11.484375,4.8884296,2.5714285,9.2630234,3.8771977,2.0115733,2.394305,3,1,1,0,2.2130001,-2.9774499,5.8756547,1,1,12,1,2,3,0,0,0,0.51064897,-0.51064897,0.55926543,0.5184257,126.46796,22.508045,0.0,0.0,0.0,12.949531,0.0,2.2085397,16.965525,0.0,0.0,0.0,13.566921,0.0,0.86378527,0.16819012,0.069693141,0.13621475,0.83180988,0.066521615,168.15007,32.740986,13.566921,26.516451,161.92554,12.949531,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,194.66652,0,0,0,194.66652,0,4,0,2,0,0,0.33333334,2.6283,0.0,10.99743,49.46632,0.0,4.4107962,5.9423227,0.0,35.286369,94.342026,33.326015,5.78898,23.862217,5.7386465,30.014898,5.9423227,0.0,129.6284,5.2587838,33.326015,40.540001,0.59002918,5.0,2.6460435,7.5311775,194.66652,242.3183,13.566921,0.0,0.0,0.0,151.18454,12.949531,30.532444,207.27299,348,22,76
489,"O(CCCCc1nnnn1C1CCCCC1)c1cc2CCC(=O)Nc2cc1",1505230,0,60.307411,0,0,3,4,5,0,11,0,54,1,6,27,18,82.333763,1.5246992,0,0,20,0,0,27,0,5,2,0,0,1.099682,-2.7680881,-0.55950344,0.45655435,2.7307701,-2.6235137,-0.51360315,0.54304057,2.8843625,-2.5228314,-0.36811876,0.65596485,2.9762321,35.03059,7,0.23333333,11,57,1,30,5,7,0.23333333,45,0,18.47648,15.692926,12.587576,13.363597,13.292827,10.117527,7.6151905,8.5075684,0,0,0.80259091,17,0,-0.81284672,-0.41393608,0.0056607616,2.7283082,-0.99888182,-0.32042181,0.10493679,2.8179073,-0.53064835,-0.22838004,0.1848453,2.9639127,20.280001,10.15625,5.5384617,15.881892,7.87392,4.2617769,4.6315832,7,1,1,0,2.5840001,-3.0836,10.416666,0,1,22,1,4,9,0,0,0,1.2123902,-1.2123902,0.2111854,0.27251378,173.89345,46.775059,28.758026,11.190562,0.0,12.949531,0.0,28.527546,0.0,9.4210396,0.0,5.6825762,13.566921,2.503756,0.8958714,0.17914037,0.065272465,0.10412862,0.82085961,0.038856156,298.56567,59.701839,21.753254,34.702785,273.56662,12.949531,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,333.26846,0,0,0,333.26846,0,9,0,4,0,0,1.0,3.5601399,10.999887,74.790085,23.862217,20.926258,5.513495,37.736813,0.0,52.929554,154.92921,8.0001755,10.18757,23.862217,62.520435,0.0,14.738892,20.767498,241.6136,26.185041,0.0,81.93,0.41024774,5.9068904,3.8453016,9.1583252,333.26846,426.43518,51.810722,0.0,0.0,5.6825762,251.63507,24.140093,57.493298,369.46899,2301,38,140
490,"S(Cc1nc[nH]c1C)CCNC(=NC#N)NC",1500684,0,37.768688,0,0,2,3,4,0,5,0,33,4,8,17,8,53.73595,1.6283622,0,0,10,0,0,16,0,6,0,0,1,1.96752,-2.5227191,-0.32379916,0.41528141,2.4656568,-2.7271905,-0.25087389,0.49833828,2.5565708,-2.2090442,-0.10001467,0.58350879,2.7918923,25.051311,5,0.29411766,5,33,1,17,5,8,0.47058824,26,1,12.510225,10.765057,6.6986704,7.2675848,8.2743874,6.3804588,1.6035534,1.8189319,0,0,0.84506965,11,0,-0.84947926,-0.35441929,0.049052723,2.2894673,-1.1869758,-0.30615062,0.16152759,2.3462267,-0.49667707,-0.12668774,0.22774176,2.5848682,15.058824,9.0,5.9281664,11.622291,6.8240614,4.4316249,4.6653662,6,3,1,0,-0.278,-1.9627399,6.9198833,0,1,6,1,1,8,0,0,0,1.3577837,-1.3577837,0.18624267,0.17305216,0.0,60.59211,38.084061,58.68998,24.790518,15.681574,0.0,0.0,0.0,25.443193,17.742489,22.730305,0.0,0.0,0.76037389,0.24991444,0.086179867,0.23962609,0.75008559,0.15344623,200.55183,65.915985,22.730305,63.202396,197.83824,40.472092,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,263.75424,0,0,0,263.75424,0,6,0,1,0,0,1.0,0.86380398,36.0215,18.684622,16.78553,82.905418,5.513495,49.682716,0.0,16.78553,0.0,82.779121,6.98031,0.0,64.630417,52.80703,21.686415,0.0,34.019093,37.572235,98.442741,88.889999,0.52255934,5.0874629,3.3448591,7.8187537,263.75424,279.5249,23.425066,0.0,0.0,11.365152,152.33624,65.262611,46.155369,252.34599,664,18,74
491,"O[C@@H]([C@H]1[N@]2C[C@@H]([C@H](C1)CC2)C=C)c1c2c(ncc1)cccc2",1500839,0,51.111446,0,0,1,2,3,0,10,0,44,1,4,22,19,59.396873,1.349929,0,0,19,0,0,22,0,2,1,0,0,1.4629582,-2.9071007,-0.59766358,0.65007669,2.8452394,-2.9229515,-0.53067136,0.72385734,2.8597975,-2.6418772,-0.45181879,0.80199921,3.1059892,27.350554,3,0.12,11,47,1,25,2,3,0.12,35,0,15.104083,12.728027,11.386387,12.819627,10.775188,8.159934,6.5292754,8.13976,4,0,0.75101072,11,0,-0.84899485,-0.39847031,0.07492698,2.8967524,-0.95279312,-0.30979404,0.13974565,2.954423,-0.52269185,-0.21939354,0.18099837,3.1484766,15.5232,6.4814816,2.8106508,12.28439,5.0679507,2.1786036,2.8298492,3,1,1,0,2.777,-2.9860401,8.8280249,0,1,20,1,4,7,0,0,0,0.76177841,-0.76177841,0.24780381,0.35591671,119.49362,74.297623,0.0,8.458519,0.0,0.0,0.0,45.216946,0.0,0.0,0.0,19.249496,0.0,0.0,0.92782778,0.24170426,0.07217221,0.07217221,0.75829571,0.0,247.46671,64.466438,19.249496,19.249496,202.24976,0.0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,266.71622,0,0,0,266.71622,0,6,0,4,0,0,0.54545456,3.2600999,25.385227,19.909843,3.9819686,36.879158,12.007167,0.0,0.0,127.79057,44.20546,32.100792,8.8585796,0.0,45.295071,8.8215923,13.636193,4.7171016,160.81027,36.879158,32.100792,36.360001,0.47938794,5.643856,3.1598806,8.6308537,266.71622,362.47418,5.6825762,0.0,0.0,0.0,247.46671,0.0,19.249496,294.39798,1005,38,122
492,"O[C@@H]([C@@H]1[N@@]2C[C@@H]([C@H](C1)CC2)C=C)c1c2c(ncc1)cccc2",1500841,0,51.111446,0,0,1,2,3,0,10,0,44,1,4,22,19,59.396873,1.349929,0,0,19,0,0,22,0,2,1,0,0,1.4629582,-2.9071007,-0.59766358,0.65007669,2.8452394,-2.9229515,-0.53067136,0.72385734,2.8597975,-2.6418772,-0.45181879,0.80199921,3.1059892,27.350554,3,0.12,11,47,1,25,2,3,0.12,35,0,15.104083,12.728027,11.386387,12.819627,10.775188,8.159934,6.5292754,8.13976,4,0,0.75101072,11,0,-0.84899485,-0.39847031,0.07492698,2.8967524,-0.95279312,-0.30979404,0.13974565,2.954423,-0.52269185,-0.21939354,0.18099837,3.1484766,15.5232,6.4814816,2.8106508,12.28439,5.0679507,2.1786036,2.8298492,3,1,1,0,2.777,-2.9860401,8.8280249,0,1,20,1,4,7,0,0,0,0.76177841,-0.76177841,0.24780381,0.35591671,119.49362,74.297623,0.0,8.458519,0.0,0.0,0.0,45.216946,0.0,0.0,0.0,19.249496,0.0,0.0,0.92782778,0.24170426,0.07217221,0.07217221,0.75829571,0.0,247.46671,64.466438,19.249496,19.249496,202.24976,0.0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,266.71622,0,0,0,266.71622,0,6,0,4,0,0,0.54545456,3.2600999,25.385227,19.909843,3.9819686,36.879158,12.007167,0.0,0.0,127.79057,44.20546,32.100792,8.8585796,0.0,45.295071,8.8215923,13.636193,4.7171016,160.81027,36.879158,32.100792,36.360001,0.47938794,5.643856,3.1598806,8.6308537,266.71622,362.47418,5.6825762,0.0,0.0,0.0,247.46671,0.0,19.249496,294.39798,1005,38,122
493,"N1(CCN(CC1)C=CCc1ccccc1)C(c1ccccc1)c1ccccc1",1503204,0,66.630203,0,0,2,3,1,0,18,0,56,0,1,28,26,66.394508,1.1856161,0,0,26,0,0,28,0,2,0,0,0,1.2356501,-2.75753,-0.6490702,0.6975013,2.6606696,-2.84835,-0.53807992,0.80591482,2.6247921,-2.4705372,-0.49986199,0.85431087,2.9411085,34.569798,6,0.19354838,18,59,1,31,2,6,0.19354838,40,0,19.020451,16.322266,15.427838,17.865749,13.898979,10.185845,8.4045362,11.524405,0,0,0.69785762,15,0,-0.84517968,-0.38958189,0.079378054,2.8068602,-0.94892919,-0.26386139,0.16445385,2.8744915,-0.51351702,-0.21605732,0.19305076,3.0806057,21.240376,11.4075,6.25,15.41348,8.1720657,4.4364052,4.4985704,2,0,1,1,5.4889998,-5.1729002,11.789666,0,1,25,1,4,8,1,0,0,0.56773597,-0.56773597,0.18153241,0.465646,20.299505,97.006516,6.6995511,0.0,0.0,0.0,0.0,259.56152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67670435,0.0,0.0,0.32329565,0.0,383.56711,259.56152,0.0,0.0,124.00558,0.0,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,383.56711,0,0,0,383.56711,0,8,1,4,0,0,1.0,5.24547,0.0,6.2486277,0.0,73.758316,9.5567245,18.868406,0.0,299.50531,3.9819686,0.0,11.727,0.0,6.2486277,0.0,13.538693,0.0,318.37372,73.758316,0.0,6.48,0.39893496,5.9541965,3.7160821,9.2932987,383.56711,487.63525,0.0,0.0,0.0,0.0,383.56711,0.0,0.0,368.52399,2320,40,142
494,"O1c2c(OC1)cc1N(N=C(C(O)=O)C(=O)c1c2)CC",1500190,0,33.997929,0,0,1,1,6,0,6,0,29,2,8,19,8,51.032978,1.7597579,0,0,12,0,0,10,0,2,5,0,0,1.8135222,-2.4683857,-0.55852491,0.56258357,2.4593332,-2.5223832,-0.54345036,0.62299436,2.5203588,-2.1916583,-0.34641621,0.77303195,2.7539885,18.66007,2,0.095238097,6,31,3,21,2,2,0.095238097,22,0,13.568549,10.043548,7.0689139,7.8698792,9.1133919,5.6927023,3.1118073,4.0067668,0,0,0.91538501,8,0,-0.79416156,-0.46678895,0.033289567,2.4463141,-0.95372665,-0.42187533,0.11615614,2.5156169,-0.5075351,-0.22173522,0.20775612,2.7321799,13.959184,5.4131112,2.3801653,10.143097,3.8572199,1.6702445,2.0591662,7,1,1,0,1.428,-2.3452899,6.3324008,0,1,15,1,3,2,0,0,0,1.6186285,-1.6186285,0.21378696,0.18484101,61.02544,8.9080906,37.216545,6.6995511,8.458519,0.0,43.016953,0.0,0.0,13.566921,9.4210396,0.0,32.141354,0.0,0.62070698,0.25007126,0.14579593,0.37929305,0.74992871,0.23349713,136.83759,55.129314,32.141354,83.616829,165.3251,51.475471,0.5,1.0,0,0,0,0,1,0,0,0,1,0,220.45441,0,0,0,220.45441,0,4,0,3,0,0,0.15789473,0.87849998,25.001568,16.189823,23.862217,66.808914,27.047791,16.663008,0.0,35.286369,0.0,46.569618,6.49863,47.724434,38.662785,28.387018,13.672431,2.7567475,35.286369,57.613514,33.326015,88.43,0.51875818,5.3923173,2.8079257,8.2348337,220.45441,275.44803,27.995472,0.0,0.0,0.0,107.15008,58.175026,55.129314,262.22101,629,33,104
495,"Fc1cc2c(N(C=C(C(=O)[O-])C2=O)C2CC2)cc1N1CC[NH2+]CC1",1503614,0,48.185272,0,0,1,2,1,2,6,1,42,0,1,24,16,72.422035,1.7243342,0,0,17,0,1,18,0,3,3,0,0,1.5368611,-2.7254488,-0.59125251,0.61050743,2.7627368,-3.4311175,-0.56476945,0.71127522,2.810395,-2.5045061,-0.38140732,0.79837829,3.0311944,27.714725,3,0.11111111,6,45,3,27,1,3,0.11111111,36,0,16.84457,13.126529,10.052042,10.982763,11.558551,8.2237902,5.0098724,6.0244045,0,0,0.86849946,11,0,-0.87239069,-0.44439456,0.15131924,2.7349544,-2.2477524,-0.39145818,0.18944982,2.7380521,-0.63562691,-0.20173995,0.188391,2.9956496,17.415638,6.9575,3.1283472,13.23608,5.2199693,2.3253474,2.8788304,6,2,1,0,1.158,-2.97065,8.5326405,0,1,20,1,4,5,0,0,0,2.0487499,-2.0487499,0.18213385,0.26575053,69.933533,52.824188,5.6825762,58.078377,0.0,0.0,40.59901,0.0,0.0,0.0,0.0,11.908636,13.566921,27.133842,0.66678804,0.18807402,0.18807402,0.33321196,0.81192595,0.14513794,186.51868,52.609398,52.609398,93.208412,227.11768,40.59901,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,279.72708,0,0,0,279.72708,0,6,0,4,0,0,1.0,-0.99199998,66.942719,7.151619,36.965202,73.758316,27.047791,3.185575,0.0,52.500725,37.736813,20.473608,8.3193903,90.407776,32.970863,15.369646,10.353119,5.513495,90.237534,80.909935,0.0,80.290001,0.44886449,5.7548876,3.1700883,8.9040213,279.72708,360.62543,40.700764,27.133842,5.6825762,5.6825762,210.17673,23.167019,46.383339,331.34698,1234,43,134
496,"S1CC[C@@H](NC(=O)C)C1=O",1503205,0,22.165136,1,1,0,0,2,0,0,0,19,1,3,10,5,34.671524,1.8248169,0,0,6,0,0,9,0,1,2,0,1,2.2809298,-2.4856176,-0.44655237,0.41746601,2.6399508,-2.6730931,-0.42908847,0.37540036,2.6031806,-2.2379587,-0.28930721,0.53792888,2.931803,14.694863,1,0.1,0,19,2,10,1,2,0.2,17,0,7.5604777,6.5328054,3.9915638,4.1462646,4.6983771,4.1222448,1.6969234,1.8189319,1,0,0.93770254,5,0,-0.81961179,-0.35448408,0.056807075,2.2011414,-1.1623242,-0.35145193,0.0190586,2.170274,-0.51165992,-0.20182203,0.1862727,2.475872,8.1000004,3.4082839,2.2857144,7.4155149,3.0866439,2.0517194,2.2889054,3,1,1,0,0.15899999,-1.50027,4.0572705,0,1,5,1,1,2,0,0,0,0.85944092,-0.85944092,0.29357806,0.32865506,15.808495,47.193005,0.0,6.6995511,10.434581,12.949531,0.0,0.0,19.760618,0.0,0.0,5.6825762,27.133842,0.0,0.61417216,0.36095181,0.22529124,0.38582784,0.63904816,0.16053659,89.46167,52.577034,32.816418,56.200531,93.085167,23.384111,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,145.6622,0,0,0,145.6622,0,3,1,1,0,0,1.0,0.15459999,18.01075,9.311554,51.706402,17.233564,0.0,0.0,0.0,0.0,18.868406,65.545555,3.96877,47.724434,0.0,18.01075,3.9819686,0.0,18.868406,26.545118,65.545555,46.169998,0.72192812,4.321928,2.2692847,6.3118234,145.6622,160.11154,27.133842,0.0,0.0,5.6825762,89.46167,23.384111,32.816418,159.209,121,9,46
497,"O1C=C2C([C@H](C)[C@H]1C)=C(C)C(=O)C(C(O)=O)=C2O",210186,1,36.225101,0,0,2,2,5,0,0,0,32,4,9,18,11,46.981674,1.4681773,0,0,13,0,0,14,0,0,5,0,0,2.2834024,-2.6387544,-0.44886273,0.50831348,2.6328485,-2.6142302,-0.38081226,0.53955114,2.6729269,-2.3904638,-0.28649369,0.64345849,2.8866737,19.136898,1,0.052631579,0,33,5,19,1,1,0.052631579,28,0,13.610366,10.351223,8.2320509,8.9032593,8.3579483,5.6422505,4.3153839,5.1402993,2,0,0.86864531,8,0,-0.79095089,-0.41406941,0.03559278,2.5977156,-0.87240374,-0.33243546,0.068851776,2.644675,-0.52307451,-0.19371898,0.16298798,2.8507338,14.409972,5.1747918,2.2843544,11.232744,3.969902,1.7318256,2.4773829,5,2,1,0,0.75999999,-1.65118,6.3041782,0,1,11,1,2,1,0,0,0,1.2243843,-1.2243843,0.26899251,0.26995036,94.850967,0.0,41.184052,8.458519,0.0,0.0,14.708499,2.2085397,0.0,13.566921,13.566921,0.0,27.133842,2.503756,0.79674727,0.27032465,0.13583887,0.20325276,0.72967535,0.067413896,173.83592,58.97998,29.637598,44.346096,159.20204,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,218.18202,0,0,0,218.18202,0,4,0,2,0,0,1.0,1.721,0.0,13.433075,65.19297,50.770454,4.4107962,17.985727,0.0,19.701038,0.0,99.978043,6.27916,58.724319,0.0,55.181248,24.454376,0.0,19.701038,13.433075,99.978043,83.830002,0.52150291,5.2479277,2.6810181,8.0891495,218.18202,271.84628,2.503756,0.0,0.0,0.0,138.24356,23.167019,56.771439,250.25,526,35,96
498,"O1c2c(C=CC1=O)c(OC)cc(OC)c2",1500707,0,29.235929,1,1,0,0,3,0,6,0,25,0,3,15,10,36.823376,1.4729351,0,0,11,0,0,10,0,0,4,0,0,2.0469208,-2.3127031,-0.5716871,0.45653296,2.3067241,-2.2801998,-0.53169435,0.57295656,2.48803,-2.0175402,-0.33180758,0.67555797,2.6137238,17.638069,2,0.125,6,26,2,16,1,2,0.125,18,0,10.836499,8.4423943,6.809401,7.7151785,7.2407136,4.4025016,2.5653841,3.6161563,0,0,0.83499336,7,0,-0.79112178,-0.45347685,-0.057088982,2.2666237,-0.91185343,-0.39623159,0.1088542,2.4297276,-0.48705816,-0.20121509,0.11932158,2.555701,11.484375,4.8884296,2.3971462,8.552206,3.5561941,1.7106143,2.0275536,4,0,1,0,2.1589999,-2.8717599,5.4100618,0,1,11,1,2,2,0,0,0,1.1864051,-1.1864051,0.25303015,0.27608985,49.634022,32.725533,8.458519,71.316856,0.0,0.0,14.708499,0.0,0.0,0.0,0.0,0.0,16.070677,5.0075121,0.81918758,0.10649766,0.10649766,0.18081242,0.89350235,0.074314766,162.13493,21.07819,21.07819,35.78669,176.84343,14.708499,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,197.92163,0,0,0,197.92163,0,4,0,2,0,0,1.0,1.636,32.999664,7.7454643,23.862217,0.0,3.185575,70.767738,0.0,52.929554,17.643185,15.730285,5.4215002,23.862217,32.999664,0.0,18.915859,0.0,52.929554,25.388649,70.767738,44.759998,0.59002918,5.0,2.6293132,7.5340261,197.92163,234.87253,18.574432,0.0,0.0,0.0,162.13493,17.212255,18.574432,206.19699,344,23,76
499,"O=C([O-])[C@@H]([NH3+])CCCNC(=O)N",1500855,0,24.934309,1,0,0,2,1,2,0,1,25,2,3,12,4,42.971138,1.7188455,0,0,6,0,0,13,0,3,3,0,0,3.2079518,-2.6289427,-0.54390836,0.4525207,2.630733,-3.3072331,-0.40010682,0.48562169,2.5805042,-2.412189,-0.28698143,0.56089401,2.8458133,15.765691,5,0.45454547,0,24,2,11,5,6,0.54545456,22,0,9.5604782,6.7078724,3.6986706,3.8533711,5.536581,3.6097727,1.6969234,1.7415817,1,0,0.93956017,8,0,-0.8515926,-0.43099335,0.1854478,2.3055685,-2.2349982,-0.3936159,0.057998378,2.2085583,-0.64077967,-0.20558251,0.16124377,2.500025,12.0,6.5088758,7.4380164,9.2505112,4.8861599,5.4677176,3.766623,6,6,1,1,-1.454,-0.03712,4.2235045,0,1,0,1,0,5,1,0,0,1.6274979,-1.6274979,0.27384105,0.3336972,15.808495,15.808495,35.008007,0.0,0.0,0.0,41.882584,0.0,17.742489,0.0,0.0,19.249496,0.0,27.133842,0.48870891,0.37145665,0.26868114,0.51129109,0.62854332,0.24260996,84.367485,64.125832,46.383339,88.265923,108.50758,41.882584,0.5,1.0,0,0,0,0,1,0,0,0,1,0,172.63341,0,0,0,172.63341,0,4,0,0,0,0,1.0,-3.2047,126.48847,6.2939644,27.844185,18.439579,0.0,0.0,0.0,0.0,37.736813,23.862217,3.8503201,90.407776,0.0,50.90794,3.9819686,32.897186,37.736813,24.733541,0.0,122.89,0.61674827,4.4594316,2.9097843,6.800437,172.63341,172.5105,40.700764,27.133842,17.742489,41.167557,58.616047,32.14904,81.868317,175.188,247,11,48
