"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
1172,"FC(F)(F)c1cc([N+](=O)[O-])c(cc1)C(=O)C1C(=O)CCCC1=O","HT1501",0,38.088928,0,0,2,3,3,0,6,0,33,0,3,23,15,63.578228,1.926613,0,0,14,0,3,10,0,1,5,0,0,2.1432216,-2.5816846,-0.53863013,0.38873899,2.6810722,-2.6236606,-0.46009177,0.42230701,2.6731031,-2.3541,-0.30501404,0.61775392,2.9141572,18.67107,3,0.125,6,34,4,24,2,4,0.16666667,24,0,17.361443,11.55307,7.9307213,8.7840929,10.624916,6.5792403,4.8111663,5.9048314,0,0,0.94804502,10,0,-0.74825042,-0.43652573,6.6374568E-4,2.5631828,-0.86601734,-0.326116,0.20909131,2.5783048,-0.51562476,-0.21974868,0.20483923,2.7899129,19.326389,7.4861112,4.3456788,14.164451,5.4027681,3.0997722,3.3272715,6,0,1,0,1.85876,-4.0702,7.1726336,0,1,12,1,2,5,0,0,0,2.0301745,-2.0301745,0.20571196,0.14590037,55.249847,25.506657,0.0,25.375559,0.0,6.6995511,9.0455017,33.211121,0.0,0.0,35.725906,0.0,74.631813,0.0,0.6595282,0.54085904,0.28115633,0.3404718,0.45914099,0.059315477,175.06909,143.56883,74.631813,90.376862,121.87711,15.745053,0.5,1.0,0,0,0,0,1,0,0,0,1,0,265.44595,0,0,0,265.44595,0,5,1,2,0,0,1.0,3.0460999,0.0,24.148449,47.724434,50.935009,34.644161,0.0,7.7595162,52.929554,56.605217,47.637089,6.9900899,78.672264,44.880341,63.10532,6.37115,2.7567475,109.53477,17.062834,0.0,97.029999,0.43892586,5.5849624,3.1341333,8.781497,265.44595,347.27252,40.700764,0,0,0.0,156.97559,59.306606,40.700764,329.22998,1128,39,120
1173,"O=C1Nc2c(cc([N+](=O)[O-])cc2)C(=NC1)c1ccccc1","HT1503",0,39.440723,1,1,0,0,2,0,12,0,32,1,3,21,14,53.833118,1.682285,0,0,15,0,0,11,0,3,3,0,0,1.75967,-2.26405,-0.6245656,0.65903777,2.3862009,-2.4160995,-0.5461399,0.76234448,2.4182017,-1.9570769,-0.46055204,0.81017303,2.6970484,16.219276,2,0.086956523,12,34,3,23,2,2,0.086956523,19,0,14.819627,10.945081,8.3259087,9.828063,10.147867,6.3349848,4.5022707,6.357738,0,0,0.79442704,9,0,-0.80741715,-0.43756428,0.078880876,2.4880857,-1.0068322,-0.29987928,0.1552213,2.5668812,-0.49118432,-0.21581499,0.20117345,2.788939,15.879017,7.0507812,3.6734693,10.406482,4.5130587,2.3087893,2.2364316,6,1,1,0,2.2550001,-4.6936202,7.6246843,1,1,18,1,3,2,0,0,0,1.7050617,-1.7050617,0.15945518,0.19004048,28.926888,60.080997,13.192325,8.6190128,12.949531,6.6995511,0.0,12.254904,61.274521,0.0,0.0,0.0,53.180546,0.13689101,0.71643132,0.49296302,0.20720674,0.28356868,0.50703698,0.076361932,184.34865,126.84686,53.317436,72.966515,130.46831,19.649082,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,257.31516,0,0,0,257.31516,0,5,1,3,0,0,1.0,2.3843,0.0,33.111897,23.862217,69.374588,6.37115,16.78553,0.0,141.14548,0.0,5.513495,7.8674102,30.947832,16.78553,50.935009,6.37115,23.524246,141.14548,26.455109,0.0,87.279999,0.48250595,5.523562,2.9657185,8.5252218,257.31516,354.05515,19.249496,0,0,5.6825762,168.61168,53.580132,24.932074,281.271,857,36,110
1174,"o1c(ccc1[N+](=O)[O-])C=NN1CC(=O)NC1=O","HT1507",0,26.490759,1,1,0,0,3,0,5,0,23,1,4,17,4,44.922508,1.9531525,0,0,8,0,0,6,0,4,5,0,0,1.702039,-2.2202516,-0.59392488,0.56629699,2.4971802,-2.4317009,-0.55919415,0.72595739,2.2880433,-1.9834102,-0.38195252,0.81024164,2.7451103,14.287242,3,0.16666667,5,24,4,18,2,3,0.16666667,15,0,12.413849,8.3220396,4.4391575,5.1378284,8.0585508,4.4561973,1.5529121,2.1329932,0,0,0.95460296,10,0,-0.77950418,-0.4950569,0.09673816,2.1899557,-1.1766242,-0.38112402,0.20311861,2.1417439,-0.49477077,-0.21997525,0.27883777,2.418484,13.432098,5.7600002,3.4844444,8.8852749,3.7009585,2.1870878,1.9343548,9,1,1,0,0.233,-2.89469,5.1944313,1,1,11,1,2,3,1,0,0,2.1692004,-2.1692004,0.20472626,0.16440573,12.254904,33.581833,29.93824,8.6190128,0.0,21.408051,30.390074,4.0280342,0.0,0.0,9.4210396,13.566921,16.207567,33.931049,0.45861056,0.36163953,0.29860097,0.54138941,0.63836044,0.24278846,97.843063,77.15461,63.705536,115.50366,136.19211,51.798122,0.5,1.0,0,0,0,0,1,0,0,0,1,0,213.34673,0,0,0,213.34673,0,5,1,2,0,0,1.0,0.0735,18.01075,20.176147,41.076572,69.374588,5.4488211,26.170353,0.0,35.286369,0.0,28.88221,5.3201098,64.317398,19.664799,68.945755,5.4488211,5.0199933,35.286369,28.528318,17.214357,120.73,0.54234898,5.1699252,3.1447961,7.836596,213.34673,249.48486,36.554882,0,0,5.6825762,55.94453,108.53243,42.237457,238.159,580,20,86
1175,"o1c(ccc1[N+](=O)[O-])C=NNC(=O)N","HT1508",0,22.168758,1,1,0,0,2,0,5,0,20,2,4,14,3,39.41901,1.9709506,0,0,6,0,0,6,0,4,4,0,0,2.1197133,-2.154743,-0.55265987,0.59363997,2.2573807,-2.5684443,-0.38934863,0.77345085,2.2771204,-1.8359693,-0.36505768,0.82503664,2.4661832,10.689242,3,0.21428572,5,20,3,14,2,4,0.2857143,12,0,10.552042,6.8368216,3.2320509,3.8533711,6.5922241,3.4209671,1.1993587,1.7247449,0,0,0.94301033,9,0,-0.7988441,-0.49856594,0.12712614,2.0414867,-1.3708276,-0.34939063,0.25210977,2.0512402,-0.49463141,-0.2127731,0.29030487,2.2584383,12.071428,5.7777777,4.3878117,7.8080001,3.5964444,2.6514349,2.0057883,8,3,1,0,0.18099999,-2.5705199,4.3719006,1,1,6,1,1,3,0,0,0,2.0006957,-2.0006957,0.22196893,0.17825249,12.254904,25.051062,16.745916,25.857038,0.0,8.458519,30.390074,4.0280342,0.0,0.0,9.4210396,17.442276,2.503756,40.582169,0.48438579,0.38382939,0.31404915,0.51561421,0.61617064,0.20156503,93.357994,73.977272,60.528198,99.376793,118.75751,38.848595,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,192.73479,0,0,0,192.73479,0,5,1,1,0,0,1.0,0.19,50.785416,11.915572,17.214357,50.935009,5.4488211,26.170353,0.0,35.286369,0.0,28.88221,4.5675502,40.455177,16.663008,68.823235,5.4488211,37.917179,35.286369,4.8299561,17.214357,126.44,0.59167278,4.8073549,3.0199454,7.2557311,192.73479,210.11223,22.987961,0,0,27.163528,35.645023,95.582901,50.151489,198.138,356,14,64
1176,"Oc1c2ncccc2c([N+](=O)[O-])cc1","HT1512",0,24.446758,1,1,0,0,2,0,10,0,20,1,3,14,10,35.644573,1.7822287,0,0,9,0,0,6,0,2,3,0,0,2.1081815,-2.1534176,-0.69017863,0.75298178,2.2430425,-2.0244489,-0.60709494,0.77608961,2.4088709,-1.8701072,-0.53082722,0.91286701,2.5174706,9.1352425,1,0.06666667,11,21,1,15,1,1,0.06666667,9,0,10.129392,7.0448885,4.8867512,5.8449349,6.6983771,3.910193,2.6160254,3.7247448,0,0,0.84802669,6,0,-0.75385988,-0.44265699,0.14342858,2.2167521,-0.80930656,-0.28205281,0.15687744,2.3709733,-0.49083939,-0.22637096,0.27907279,2.4966722,10.515555,4.2448978,2.0204082,7.0165081,2.733803,1.2660744,1.3701252,5,1,1,0,1.7309999,-2.4017,4.8758311,1,1,11,1,2,1,0,0,0,1.237221,-1.237221,0.22662082,0.28910765,29.00082,36.022022,6.6995511,0.0,10.324173,6.6995511,0.0,36.764713,0.0,0.0,0.0,0.0,39.613625,7.7675405,0.62748486,0.48669621,0.27405065,0.37251517,0.51330382,0.098464504,108.48711,84.145874,47.381165,64.404892,88.746117,17.023724,0.5,1.0,0,0,0,0,1,0,0,0,1,0,172.892,0,0,0,172.892,0,3,1,2,0,0,1.0,1.8486,25.385227,23.871145,0.0,50.935009,0.0,0.0,0.0,92.504196,0.0,8.0001755,5.0062199,7.0856161,42.170757,50.935009,5.2434282,7.4738488,87.787094,0.0,0.0,78.940002,0.61744827,4.9068904,2.4411802,7.3449202,172.892,224.23586,5.6825762,0,0,0.0,111.62768,33.931049,19.249496,190.15799,274,22,72
1177,"s1cc(nc1CN(C)C)CSCCNC(NC)=C[N+](=O)[O-]","HT1513",0,48.026653,0,0,1,2,2,0,5,0,42,2,4,21,14,75.609474,1.8002256,0,0,12,0,0,21,0,5,2,0,2,2.0209711,-2.5430596,-0.22512482,0.24059719,2.4702423,-2.6810327,-0.062473927,0.46046507,2.562711,-2.2525268,0.079889499,0.56053567,2.7896256,33.393349,10,0.47619048,5,42,2,21,6,10,0.47619048,35,0,15.664926,14.090755,8.4831276,8.9746914,10.007239,8.4707565,1.7844571,2.1329932,0,0,0.80856246,14,0,-0.8565551,-0.35254109,-0.057046793,2.3861024,-1.126786,-0.19428858,0.13074113,2.4648263,-0.51182914,-0.065844499,0.23098283,2.6749663,19.047619,10.680473,8.8888893,17.67602,9.8725958,8.1918726,8.3099146,7,2,1,0,0.94400001,-1.76481,8.7389383,1,1,6,1,1,10,0,0,0,1.9159901,-1.9159901,0.1381239,0.15846188,135.62613,8.2934198,32.693974,19.760618,0.0,16.745916,0.0,69.716064,14.230966,0.0,19.760618,0.0,39.887405,0.0,0.84123653,0.40254828,0.11181866,0.15876345,0.59745169,0.04694479,300.08179,143.59506,39.887405,56.63332,213.12006,16.745916,0.5,1.0,0,0,0,0,1,0,0,0,1,0,356.71512,0,0,0,356.71512,0,7,1,1,0,0,1.0,1.8552999,36.0215,26.995461,0.0,86.608147,3.6863215,101.01949,0.0,33.030369,0.0,99.170372,8.8217802,7.0856161,19.909843,86.956512,6.0142417,0.0,68.703506,35.673141,162.1888,86.010002,0.45371634,5.3923173,3.6647925,8.4293232,356.71512,409.94357,5.6825762,0,0,11.365152,274.875,45.121613,17.047728,331.465,1227,22,94
1178,"s1cccc1C(=O)c1cc2nc([nH]c2cc1)NC(OC)=O","HT1514",0,40.580723,0,0,3,3,4,0,14,0,32,3,7,21,12,59.133507,1.8479221,0,0,14,0,0,11,0,3,3,0,1,1.5152189,-2.2185733,-0.64413184,0.67957383,2.2587698,-2.3503025,-0.56590915,0.75914508,2.3494396,-1.9529039,-0.45193744,0.88959956,2.5901258,20.777277,3,0.13043478,15,34,2,23,2,5,0.2173913,17,0,14.819627,11.860805,7.9641018,9.2840929,10.169035,6.980689,3.1933756,4.5412416,0,0,0.83207995,12,0,-0.81437045,-0.44087216,0.10725991,2.3406806,-0.9933632,-0.30516919,0.20939393,2.4500942,-0.48232809,-0.21325268,0.28844982,2.6634085,15.879017,7.0507812,3.6734693,11.560998,5.0449638,2.5934241,2.7773724,6,2,1,0,2.3139999,-4.5647101,8.0682535,0,1,15,1,3,3,0,0,0,2.0183716,-2.0183716,0.18181881,0.16044274,31.471582,47.52219,0.0,45.457165,15.681574,0.0,19.199511,40.949314,24.509808,14.230966,0.0,19.249496,13.703812,2.6406472,0.7433688,0.41980079,0.12961352,0.25663117,0.58019918,0.12701765,204.14102,115.28404,35.593956,70.475044,159.33202,34.881084,0.5,1.0,0,0,0,0,1,0,0,0,1,0,274.61606,0,0,0,274.61606,0,6,1,3,0,0,1.0,3.0337,0.0,47.800529,27.785418,0.0,28.406193,35.383869,0.0,108.32021,0.0,57.038998,7.9872899,58.724319,16.78553,16.78553,4.5439763,24.198118,104.03193,13.004248,66.661552,84.080002,0.48250595,5.523562,3.3422046,8.4609413,274.61606,362.13586,27.133842,0,0,5.6825762,172.03831,45.843361,44.181568,301.32599,994,29,110
1179,"Nc1c2c(ccc1)C(CN(C2)C)c1ccccc1","HT1516",0,42.362274,0,0,1,1,1,0,12,0,36,1,2,18,16,45.058651,1.2516291,0,0,16,0,0,18,0,2,0,0,0,1.7492088,-2.6753852,-0.55880803,0.61786669,2.5990264,-2.6688309,-0.45541275,0.71883923,2.6641915,-2.3830316,-0.42503184,0.75889689,2.8897042,20.997726,1,0.050000001,12,38,0,20,2,1,0.050000001,26,0,12.53517,10.63493,9.6103659,10.957819,8.7540197,6.3621969,4.9938526,6.7828231,1,1,0.66160023,8,0,-0.85283244,-0.35939091,0.06535849,2.6626594,-1.3345089,-0.2657176,0.14661902,2.7739081,-0.51049626,-0.19156449,0.1686566,2.9505322,13.005,5.5510206,2.6592798,9.4843073,3.9661663,1.8713356,2.0897968,2,2,1,0,2.832,-2.80354,7.4340525,1,1,17,1,3,2,0,0,0,1.1602049,-1.1602049,0.10681652,0.26029426,67.207291,34.123089,17.238026,0.0,0.0,0.0,0.0,42.119213,85.784325,0.0,0.0,0.0,0.0,6.6511192,0.97372377,0.531578,0.026276229,0.026276229,0.46842197,0.0,246.47194,134.55466,6.6511192,6.6511192,118.56841,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,253.12306,0,0,0,253.12306,0,4,0,3,0,0,0.0,3.1125,32.897186,3.1243138,0.0,18.439579,9.5567245,32.897186,4.4107962,141.14548,0.0,21.196325,7.5678401,0.0,3.1243138,0.0,13.967521,2.7567475,192.48224,18.439579,32.897186,29.26,0.53921634,5.321928,2.7856462,8.0732965,253.12306,360.23871,0.0,0,0,17.742489,216.50014,0.0,17.742489,238.334,555,29,96
1180,"O(CCOCCOCCOCCOCCOCCOCCOCCOCCO)c1ccc(cc1)CCCCCCCCC","HT1517",0,106.10758,0,0,3,4,10,0,6,0,103,1,11,43,33,134.61183,1.306911,0,0,33,0,0,60,0,0,10,0,0,1.680178,-2.7092752,-0.16410594,0.05827665,2.6396565,-2.6738729,0.025071539,0.123,2.8081155,-2.4555466,0.1057,0.10710055,2.8954141,82.836418,35,0.81395346,6,103,0,43,28,35,0.81395346,97,0,30.731865,26.815626,22.694178,23.367905,21.363703,16.309856,10.882028,11.748348,0,0,0.69079465,40,0,-0.80968314,-0.35001653,-0.10172335,2.6623087,-0.9212243,-0.20866691,-0.037,2.7692921,-0.53253394,-0.10579508,-0.054299999,2.8924949,41.023254,34.865185,30.421005,38.796925,32.928131,28.703011,29.709539,10,1,1,1,2.39292,-6.9695201,17.109812,0,1,6,0,1,35,3,0,0,4.4225688,-4.4225688,0.047369272,0.088804744,81.042336,448.19724,0.0,0.0,10.324173,0.0,0.0,44.120975,95.465363,0.0,0.0,0.0,0.0,30.301346,0.94273674,0.23946345,0.042710952,0.057263285,0.76053655,0.014552332,668.82593,169.88768,30.301346,40.625519,539.56372,10.324173,0.5,1.0,0,0,0,0,1,0,0,0,1,0,709.45142,0,0,0,709.45142,0,20,0,1,0,0,1.0,4.4835701,36.385113,0.0,87.9991,376.67267,3.185575,18.868406,0.0,70.572739,132.07884,38.569443,16.72718,87.9991,36.385113,0.0,8.4290028,0.0,221.51997,376.67267,33.326015,103.3,0.27138957,6.4262648,5.0468106,10.467118,709.45142,892.93243,22.533806,0,0,0.0,626.82996,0.0,36.100727,616.83301,12510,44,176
1181,"OC1(CCC2C3C(C4C(=C/C(=N/O)/CC4)CC3)CCC12CC)C#C","HT1519",0,59.000996,0,0,2,2,3,0,0,0,53,2,5,24,20,68.459671,1.2916919,0,0,21,0,0,29,0,1,2,0,0,1.569227,-2.9333127,-0.50834,0.55515647,2.9604585,-2.8568137,-0.48857805,0.54003966,3.0299728,-2.6793382,-0.36298069,0.6917333,3.2087588,31.703003,1,0.037037037,0,56,2,27,3,2,0.074074075,53,1,16.949383,14.669703,13.328063,14.242276,11.581777,9.6984558,9.0512428,9.9664221,6,6,0.68366981,12,0,-0.79328048,-0.37491214,0.030848119,3.2732093,-0.88834471,-0.31545302,0.092968948,3.3563492,-0.53769618,-0.2052149,0.16294745,3.5032506,17.415638,6.3106575,2.4056804,15.270233,5.5,2.087574,3.4994285,3,2,1,0,3.806,-5.1979399,9.4766464,0,1,22,1,4,2,0,0,0,1.568051,-1.568051,0.15727946,0.23977432,106.63465,10.964937,4.2653861,0.0,20.648346,0.0,0.0,90.566727,36.764713,36.74012,0.0,0.0,11.166143,7.7675405,0.87840313,0.56219602,0.058164682,0.12159684,0.43780398,0.063432157,285.93652,183.00523,18.933683,39.582027,142.51332,20.648346,0.5,1.0,0,0,0,0,1,0,0,0,1,0,325.51855,0,0,0,325.51855,0,6,1,4,0,0,0.083333336,4.1437082,25.385227,2.7567475,25.604103,17.030573,49.131367,22.585438,0.0,17.643185,169.81564,33.326015,9.5549603,0.0,44.785088,43.247288,20.216148,0.0,187.45883,34.24493,33.326015,52.82,0.44886449,5.7548876,3.2030902,8.8790655,325.51855,478.9856,10.885262,0,0,0.0,243.75304,6.6995511,41.417706,327.46799,1215,51,138
1182,"Oc1cc(ccc1O)[C@@H](O)CN","HT1520",0,24.920723,0,0,2,2,4,0,6,0,23,4,8,12,8,37.233288,1.6188387,0,0,8,0,0,11,0,1,3,0,0,2.423876,-2.4878232,-0.72315925,0.77920771,2.4592776,-2.6506817,-0.70282006,0.73580718,2.5137811,-2.2286243,-0.57409555,0.91022527,2.7119803,11.365277,2,0.16666667,6,23,0,12,5,2,0.16666667,17,0,9.1378279,6.4354987,4.5165076,5.1378284,5.6470656,3.5486181,2.4349573,3.2079082,1,0,0.77617502,7,0,-0.83017629,-0.44945696,0.1821577,2.23086,-1.3632812,-0.34223706,0.12849237,2.3566892,-0.5112226,-0.25410575,0.26292682,2.4935772,10.083333,4.296875,2.4930749,8.1382713,3.3936946,1.9356483,2.3015673,4,5,1,0,0.0080000004,-0.12336,4.402832,0,1,6,1,1,2,0,0,0,1.5495152,-1.5495152,0.14031592,0.24905951,21.723097,21.966473,34.155064,0.0,30.972517,0.0,0.0,26.718348,12.254904,0.0,0.0,0.0,0.0,29.953741,0.65722495,0.3877877,0.16852167,0.34277505,0.6122123,0.17425337,116.81789,68.926994,29.953741,60.926258,108.81715,30.972517,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,177.74414,0,0,0,177.74414,0,4,0,1,0,0,1.0,0.18539999,109.05286,0.0,0.0,18.439579,3.185575,0.0,0.0,52.929554,6.4686494,10.486856,4.3896799,0.0,76.155678,0.0,20.141081,32.897186,52.929554,18.439579,0.0,86.709999,0.65002245,4.5849624,2.5309045,6.8564463,177.74414,217.96629,0.0,0,0,0.0,95.30909,0.0,58.443253,169.17999,198,16,56
1183,"O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](OC(=O)C)(C#C)[C@]4(CC3)C)CCC2=C1","HT1522",0,59.796204,0,0,2,2,2,0,0,0,53,0,2,25,20,66.111465,1.2473861,0,0,22,0,0,28,0,0,3,0,0,1.5751667,-2.9274299,-0.52660394,0.45126161,2.9574516,-2.8511722,-0.45508727,0.48940897,3.0248117,-2.6741822,-0.33037782,0.61004591,3.2043447,34.441795,1,0.035714287,0,56,3,28,2,3,0.10714286,52,1,17.819626,15.3457,14.120955,15.112519,11.899614,9.8070793,8.9905825,9.9831123,6,0,0.69331187,12,0,-0.79288411,-0.40360576,0.010266668,3.2580605,-0.85534543,-0.30556622,0.015552543,3.3348074,-0.53740788,-0.22408099,0.14512794,3.485805,18.367348,6.5578513,2.7493491,15.577006,5.5212827,2.3021829,3.4402022,3,0,1,0,3.707,-5.48557,9.6986494,0,1,21,1,4,2,0,0,0,1.5526963,-1.5526963,0.16774303,0.19019961,138.34903,4.2653861,4.2653861,8.458519,0.0,14.708499,0.0,73.164093,36.764713,25.854858,0.0,0.0,29.637598,0.0,0.86780828,0.49310583,0.088346995,0.1321917,0.50689417,0.043844704,291.12198,165.42126,29.637598,44.346096,170.04681,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,335.46808,0,0,0,335.46808,0,6,1,4,0,0,1.0,4.0633078,0.0,13.433075,58.724319,17.030573,49.131367,3.185575,0.0,17.643185,150.94725,66.652031,9.5423002,58.724319,0.0,17.643185,20.216148,0.0,168.59042,44.921257,66.652031,43.369999,0.43513325,5.8073549,3.2404418,9.0021563,335.46808,491.0676,27.133842,0,0,0.0,257.353,25.670774,27.133842,340.46298,1358,51,144
1184,"O=C1CC=2CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@]4(CC[C@@H]3C=2CC1)C","HT1524",0,54.140617,0,0,1,1,2,0,0,0,48,1,3,22,19,57.428204,1.1964209,0,0,20,0,0,26,0,0,2,0,0,1.5806869,-2.8967025,-0.51822925,0.46339822,2.9408877,-2.8208418,-0.47419238,0.44857606,3.0089769,-2.6423514,-0.34458855,0.66337609,3.1885612,29.381382,0,0.0,0,51,2,25,3,1,0.039999999,48,1,15.53517,13.528824,12.673362,13.53517,10.483112,8.9100418,8.4823103,9.4057617,5,0,0.67995435,11,0,-0.79167444,-0.38704777,0.018533621,3.1948085,-0.88824248,-0.30799145,0.01260696,3.2795162,-0.53631532,-0.20672761,0.15536188,3.4262547,15.5232,5.25,2.1111112,13.44,4.5124998,1.8049999,2.7567272,2,1,1,0,2.6129999,-4.0493798,8.6462173,0,1,21,1,4,1,0,0,0,1.3679965,-1.3679965,0.15453756,0.27484554,119.77189,0.0,12.723906,0.0,10.324173,0.0,0.0,60.909191,38.973251,25.854858,0.0,0.0,13.566921,7.7675405,0.89079154,0.5073334,0.073594585,0.10920847,0.49266657,0.035613891,258.23309,147.07176,21.334461,31.658634,142.81996,10.324173,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,289.89172,0,0,0,289.89172,0,6,1,4,0,0,0.0,3.6366079,25.385227,5.6876111,23.862217,17.030573,44.72057,6.37115,0.0,0.0,169.81564,33.326015,8.5945797,23.862217,25.385227,13.232388,23.401724,0.0,169.81564,37.175793,33.326015,37.299999,0.47938794,5.643856,3.0712955,8.6308546,289.89172,438.89124,13.566921,0,0,0.0,227.94455,8.458519,27.133842,298.42599,941,46,130
1185,"Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCNCC1","HT1525",0,46.425274,0,0,2,3,4,0,6,0,41,3,7,23,15,71.091209,1.7339319,0,0,16,0,1,18,0,3,3,0,0,1.7566913,-2.7117779,-0.60581964,0.60329217,2.6170702,-2.8882546,-0.52639931,0.65133613,2.5307124,-2.4147577,-0.39247489,0.76564211,2.9091895,27.416725,3,0.12,6,43,3,25,3,3,0.12,34,0,16.560114,12.803686,9.7675848,10.698306,11.024076,7.5825224,4.4004827,5.4150147,0,0,0.78735077,11,0,-0.8437053,-0.45257831,0.082223162,2.6695392,-1.1544342,-0.40049192,0.16936722,2.7020478,-0.50768256,-0.22475778,0.18515715,2.9507172,17.811199,7.4861112,3.52,13.363121,5.5374737,2.5758209,3.2173014,6,2,1,0,0.72500002,-2.5094199,8.2837343,0,1,17,1,3,5,0,0,0,1.9952674,-1.9952674,0.14831544,0.16407537,147.06564,19.495708,19.848398,0.0,18.782692,14.708499,0.0,24.509808,18.747677,0.0,0.0,11.908636,27.133842,7.9044313,0.74061042,0.29088306,0.15139019,0.25938961,0.70911694,0.1079994,229.66724,90.204391,46.946907,80.438103,219.90094,33.491192,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,310.10535,0,0,0,310.10535,0,6,0,3,0,0,1.0,1.2264,24.259378,13.433075,32.983234,117.58311,27.047791,3.185575,0.0,52.500725,0.0,53.799622,8.4552002,47.724434,14.960114,58.765621,6.37115,5.513495,52.500725,105.63097,33.326015,72.879997,0.45137304,5.643856,3.1655307,8.773262,310.10535,405.58289,13.566921,0,0,0.0,221.56815,23.167019,46.383339,319.336,1116,41,122
